percentile,year,variable_code,value
p0p50,1998,shweal_z_FR,0.0586
p0p50,1999,shweal_z_FR,0.0579
p0p50,2000,shweal_z_FR,0.0566
p0p50,2001,shweal_z_FR,0.0581
p0p50,2002,shweal_z_FR,0.0602
p0p50,2003,shweal_z_FR,0.0601
p0p50,2004,shweal_z_FR,0.0604
p0p50,2005,shweal_z_FR,0.0606
p0p50,2006,shweal_z_FR,0.0581
p0p50,2007,shweal_z_FR,0.0557
p0p50,2008,shweal_z_FR,0.0563
p0p50,2009,shweal_z_FR,0.0535
p0p50,2010,shweal_z_FR,0.0474
p0p50,2011,shweal_z_FR,0.0504
p0p50,2012,shweal_z_FR,0.0533
p0p50,2013,shweal_z_FR,0.0509
p0p50,2014,shweal_z_FR,0.0499
p0p50,2015,shweal_z_FR,0.0495
p0p50,2016,shweal_z_FR,0.0498
p0p50,2017,shweal_z_FR,0.0496
p0p50,2018,shweal_z_FR,0.0492
p0p50,2019,shweal_z_FR,0.0493
p0p50,2020,shweal_z_FR,0.0495
p0p50,2021,shweal_z_FR,0.0485
p0p50,2022,shweal_z_FR,0.0487
p0p50,2023,shweal_z_FR,0.0486
p0p50,2024,shweal_z_FR,0.0484
p99p100,1980,shweal_z_IQ,0.3339
p99p100,1981,shweal_z_IQ,0.3345
p99p100,1982,shweal_z_IQ,0.3349
p99p100,1983,shweal_z_IQ,0.3341
p99p100,1984,shweal_z_IQ,0.3346
p99p100,1985,shweal_z_IQ,0.334
p99p100,1986,shweal_z_IQ,0.3342
p99p100,1987,shweal_z_IQ,0.334
p99p100,1988,shweal_z_IQ,0.3344
p99p100,1989,shweal_z_IQ,0.3341
p99p100,1990,shweal_z_IQ,0.3344
p99p100,1991,shweal_z_IQ,0.3347
p99p100,1992,shweal_z_IQ,0.3344
p99p100,1993,shweal_z_IQ,0.3343
p99p100,1994,shweal_z_IQ,0.3345
p99p100,1995,shweal_z_IQ,0.3346
p99p100,1996,shweal_z_IQ,0.3347
p99p100,1997,shweal_z_IQ,0.3939
p99p100,1998,shweal_z_IQ,0.3946
p99p100,1999,shweal_z_IQ,0.3348
p99p100,2000,shweal_z_IQ,0.3345
p99p100,2001,shweal_z_IQ,0.334
p99p100,2002,shweal_z_IQ,0.3348
p99p100,2003,shweal_z_IQ,0.3339
p99p100,2004,shweal_z_IQ,0.3343
p99p100,2005,shweal_z_IQ,0.3346
p99p100,2006,shweal_z_IQ,0.3342
p99p100,2007,shweal_z_IQ,0.3348
p99p100,2008,shweal_z_IQ,0.3324
p99p100,2009,shweal_z_IQ,0.3287
p99p100,2010,shweal_z_IQ,0.3279
p99p100,2011,shweal_z_IQ,0.3263
p99p100,2012,shweal_z_IQ,0.3028
p99p100,2013,shweal_z_IQ,0.252
p99p100,2014,shweal_z_IQ,0.2627
p99p100,2015,shweal_z_IQ,0.2846
p99p100,2016,shweal_z_IQ,0.3032
p99p100,2017,shweal_z_IQ,0.3235
p99p100,2018,shweal_z_IQ,0.3768
p99p100,2019,shweal_z_IQ,0.3877
p99p100,2020,shweal_z_IQ,0.3953
p99p100,2021,shweal_z_IQ,0.3985
p99p100,2022,shweal_z_IQ,0.4021
p99p100,2023,shweal_z_IQ,0.4039
p99p100,2024,shweal_z_IQ,0.4041
p0p50,1980,shweal_z_IQ,0.0314
p0p50,1981,shweal_z_IQ,0.0313
p0p50,1982,shweal_z_IQ,0.0312
p0p50,1983,shweal_z_IQ,0.0313
p0p50,1984,shweal_z_IQ,0.0312
p0p50,1985,shweal_z_IQ,0.0314
p0p50,1986,shweal_z_IQ,0.0313
p0p50,1987,shweal_z_IQ,0.0314
p0p50,1988,shweal_z_IQ,0.0313
p0p50,1989,shweal_z_IQ,0.0313
p0p50,1990,shweal_z_IQ,0.0313
p0p50,1991,shweal_z_IQ,0.0312
p0p50,1992,shweal_z_IQ,0.0313
p0p50,1993,shweal_z_IQ,0.0313
p0p50,1994,shweal_z_IQ,0.0313
p0p50,1995,shweal_z_IQ,0.0312
p0p50,1996,shweal_z_IQ,0.0312
p0p50,1997,shweal_z_IQ,0.0285
p0p50,1998,shweal_z_IQ,0.0285
p0p50,1999,shweal_z_IQ,0.0312
p0p50,2000,shweal_z_IQ,0.0313
p0p50,2001,shweal_z_IQ,0.0313
p0p50,2002,shweal_z_IQ,0.0312
p0p50,2003,shweal_z_IQ,0.0314
p0p50,2004,shweal_z_IQ,0.0313
p0p50,2005,shweal_z_IQ,0.0312
p0p50,2006,shweal_z_IQ,0.0313
p0p50,2007,shweal_z_IQ,0.0312
p0p50,2008,shweal_z_IQ,0.0316
p0p50,2009,shweal_z_IQ,0.0323
p0p50,2010,shweal_z_IQ,0.0325
p0p50,2011,shweal_z_IQ,0.0327
p0p50,2012,shweal_z_IQ,0.0368
p0p50,2013,shweal_z_IQ,0.0451
p0p50,2014,shweal_z_IQ,0.0434
p0p50,2015,shweal_z_IQ,0.0398
p0p50,2016,shweal_z_IQ,0.0367
p0p50,2017,shweal_z_IQ,0.0332
p0p50,2018,shweal_z_IQ,0.0232
p0p50,2019,shweal_z_IQ,0.0209
p0p50,2020,shweal_z_IQ,0.0192
p0p50,2021,shweal_z_IQ,0.0185
p0p50,2022,shweal_z_IQ,0.0177
p0p50,2023,shweal_z_IQ,0.0173
p0p50,2024,shweal_z_IQ,0.0173
p99p100,1980,shweal_z_OM,0.3733
p99p100,1981,shweal_z_OM,0.3732
p99p100,1982,shweal_z_OM,0.3723
p99p100,1983,shweal_z_OM,0.3734
p99p100,1984,shweal_z_OM,0.3724
p99p100,1985,shweal_z_OM,0.3724
p99p100,1986,shweal_z_OM,0.3726
p99p100,1987,shweal_z_OM,0.3728
p99p100,1988,shweal_z_OM,0.3728
p99p100,1989,shweal_z_OM,0.372
p99p100,1990,shweal_z_OM,0.3722
p99p100,1991,shweal_z_OM,0.3719
p99p100,1992,shweal_z_OM,0.3721
p99p100,1993,shweal_z_OM,0.373
p99p100,1994,shweal_z_OM,0.3734
p99p100,1995,shweal_z_OM,0.3723
p99p100,1996,shweal_z_OM,0.3723
p99p100,1997,shweal_z_OM,0.3725
p99p100,1998,shweal_z_OM,0.3733
p99p100,1999,shweal_z_OM,0.3733
p99p100,2000,shweal_z_OM,0.3727
p99p100,2001,shweal_z_OM,0.3725
p99p100,2002,shweal_z_OM,0.3727
p99p100,2003,shweal_z_OM,0.3722
p99p100,2004,shweal_z_OM,0.3729
p99p100,2005,shweal_z_OM,0.3728
p99p100,2006,shweal_z_OM,0.3729
p99p100,2007,shweal_z_OM,0.3734
p99p100,2008,shweal_z_OM,0.3724
p99p100,2009,shweal_z_OM,0.3726
p99p100,2010,shweal_z_OM,0.372
p99p100,2011,shweal_z_OM,0.3719
p99p100,2012,shweal_z_OM,0.3721
p99p100,2013,shweal_z_OM,0.3721
p99p100,2014,shweal_z_OM,0.3726
p99p100,2015,shweal_z_OM,0.3731
p99p100,2016,shweal_z_OM,0.3729
p99p100,2017,shweal_z_OM,0.3888
p99p100,2018,shweal_z_OM,0.3786
p99p100,2019,shweal_z_OM,0.3735
p99p100,2020,shweal_z_OM,0.372
p99p100,2021,shweal_z_OM,0.373
p99p100,2022,shweal_z_OM,0.3731
p99p100,2023,shweal_z_OM,0.3731
p99p100,2024,shweal_z_OM,0.3727
p0p50,1980,shweal_z_OM,0.0239
p0p50,1981,shweal_z_OM,0.0239
p0p50,1982,shweal_z_OM,0.0241
p0p50,1983,shweal_z_OM,0.0238
p0p50,1984,shweal_z_OM,0.0241
p0p50,1985,shweal_z_OM,0.0241
p0p50,1986,shweal_z_OM,0.024
p0p50,1987,shweal_z_OM,0.024
p0p50,1988,shweal_z_OM,0.024
p0p50,1989,shweal_z_OM,0.0241
p0p50,1990,shweal_z_OM,0.0241
p0p50,1991,shweal_z_OM,0.0241
p0p50,1992,shweal_z_OM,0.0241
p0p50,1993,shweal_z_OM,0.0239
p0p50,1994,shweal_z_OM,0.0238
p0p50,1995,shweal_z_OM,0.0241
p0p50,1996,shweal_z_OM,0.0241
p0p50,1997,shweal_z_OM,0.024
p0p50,1998,shweal_z_OM,0.0239
p0p50,1999,shweal_z_OM,0.0239
p0p50,2000,shweal_z_OM,0.024
p0p50,2001,shweal_z_OM,0.024
p0p50,2002,shweal_z_OM,0.024
p0p50,2003,shweal_z_OM,0.0241
p0p50,2004,shweal_z_OM,0.024
p0p50,2005,shweal_z_OM,0.024
p0p50,2006,shweal_z_OM,0.0239
p0p50,2007,shweal_z_OM,0.0239
p0p50,2008,shweal_z_OM,0.024
p0p50,2009,shweal_z_OM,0.024
p0p50,2010,shweal_z_OM,0.0241
p0p50,2011,shweal_z_OM,0.0241
p0p50,2012,shweal_z_OM,0.0241
p0p50,2013,shweal_z_OM,0.0241
p0p50,2014,shweal_z_OM,0.024
p0p50,2015,shweal_z_OM,0.0239
p0p50,2016,shweal_z_OM,0.0239
p0p50,2017,shweal_z_OM,0.0233
p0p50,2018,shweal_z_OM,0.0238
p0p50,2019,shweal_z_OM,0.0239
p0p50,2020,shweal_z_OM,0.0241
p0p50,2021,shweal_z_OM,0.0239
p0p50,2022,shweal_z_OM,0.0239
p0p50,2023,shweal_z_OM,0.0239
p0p50,2024,shweal_z_OM,0.024
p99p100,1980,shweal_z_VU,0.2266
p99p100,1981,shweal_z_VU,0.2269
p99p100,1982,shweal_z_VU,0.2273
p99p100,1983,shweal_z_VU,0.2276
p99p100,1984,shweal_z_VU,0.2279
p99p100,1985,shweal_z_VU,0.2282
p99p100,1986,shweal_z_VU,0.2286
p99p100,1987,shweal_z_VU,0.2292
p99p100,1988,shweal_z_VU,0.2294
p99p100,1989,shweal_z_VU,0.2298
p99p100,1990,shweal_z_VU,0.2301
p99p100,1991,shweal_z_VU,0.2305
p99p100,1992,shweal_z_VU,0.2311
p99p100,1993,shweal_z_VU,0.2316
p99p100,1994,shweal_z_VU,0.2321
p99p100,1995,shweal_z_VU,0.2326
p99p100,1996,shweal_z_VU,0.233
p99p100,1997,shweal_z_VU,0.2335
p99p100,1998,shweal_z_VU,0.2339
p99p100,1999,shweal_z_VU,0.2344
p99p100,2000,shweal_z_VU,0.2349
p99p100,2001,shweal_z_VU,0.2359
p99p100,2002,shweal_z_VU,0.2373
p99p100,2003,shweal_z_VU,0.2389
p99p100,2004,shweal_z_VU,0.2416
p99p100,2005,shweal_z_VU,0.244
p99p100,2006,shweal_z_VU,0.2461
p99p100,2007,shweal_z_VU,0.2489
p99p100,2008,shweal_z_VU,0.253
p99p100,2009,shweal_z_VU,0.257
p99p100,2010,shweal_z_VU,0.2601
p99p100,2011,shweal_z_VU,0.2611
p99p100,2012,shweal_z_VU,0.2623
p99p100,2013,shweal_z_VU,0.2629
p99p100,2014,shweal_z_VU,0.2641
p99p100,2015,shweal_z_VU,0.2659
p99p100,2016,shweal_z_VU,0.267
p99p100,2017,shweal_z_VU,0.2677
p99p100,2018,shweal_z_VU,0.2691
p99p100,2019,shweal_z_VU,0.2703
p99p100,2020,shweal_z_VU,0.2724
p99p100,2021,shweal_z_VU,0.2725
p99p100,2022,shweal_z_VU,0.2727
p99p100,2023,shweal_z_VU,0.2723
p99p100,2024,shweal_z_VU,0.2722
p0p50,1980,shweal_z_VU,0.0494
p0p50,1981,shweal_z_VU,0.0493
p0p50,1982,shweal_z_VU,0.0493
p0p50,1983,shweal_z_VU,0.0492
p0p50,1984,shweal_z_VU,0.0492
p0p50,1985,shweal_z_VU,0.0491
p0p50,1986,shweal_z_VU,0.0491
p0p50,1987,shweal_z_VU,0.049
p0p50,1988,shweal_z_VU,0.0489
p0p50,1989,shweal_z_VU,0.0489
p0p50,1990,shweal_z_VU,0.0488
p0p50,1991,shweal_z_VU,0.0487
p0p50,1992,shweal_z_VU,0.0486
p0p50,1993,shweal_z_VU,0.0485
p0p50,1994,shweal_z_VU,0.0485
p0p50,1995,shweal_z_VU,0.0484
p0p50,1996,shweal_z_VU,0.0483
p0p50,1997,shweal_z_VU,0.0482
p0p50,1998,shweal_z_VU,0.0482
p0p50,1999,shweal_z_VU,0.0481
p0p50,2000,shweal_z_VU,0.048
p0p50,2001,shweal_z_VU,0.0478
p0p50,2002,shweal_z_VU,0.0476
p0p50,2003,shweal_z_VU,0.0473
p0p50,2004,shweal_z_VU,0.0469
p0p50,2005,shweal_z_VU,0.0465
p0p50,2006,shweal_z_VU,0.0461
p0p50,2007,shweal_z_VU,0.0457
p0p50,2008,shweal_z_VU,0.045
p0p50,2009,shweal_z_VU,0.0443
p0p50,2010,shweal_z_VU,0.0438
p0p50,2011,shweal_z_VU,0.0437
p0p50,2012,shweal_z_VU,0.0435
p0p50,2013,shweal_z_VU,0.0434
p0p50,2014,shweal_z_VU,0.0432
p0p50,2015,shweal_z_VU,0.0429
p0p50,2016,shweal_z_VU,0.0427
p0p50,2017,shweal_z_VU,0.0426
p0p50,2018,shweal_z_VU,0.0424
p0p50,2019,shweal_z_VU,0.0422
p0p50,2020,shweal_z_VU,0.0418
p0p50,2021,shweal_z_VU,0.0418
p0p50,2022,shweal_z_VU,0.0418
p0p50,2023,shweal_z_VU,0.0418
p0p50,2024,shweal_z_VU,0.0418
p99p100,1980,shweal_z_KP,0.2336
p99p100,1981,shweal_z_KP,0.2336
p99p100,1982,shweal_z_KP,0.2336
p99p100,1983,shweal_z_KP,0.2336
p99p100,1984,shweal_z_KP,0.2337
p99p100,1985,shweal_z_KP,0.2336
p99p100,1986,shweal_z_KP,0.2336
p99p100,1987,shweal_z_KP,0.2337
p99p100,1988,shweal_z_KP,0.2336
p99p100,1989,shweal_z_KP,0.2336
p99p100,1990,shweal_z_KP,0.2336
p99p100,1991,shweal_z_KP,0.2342
p99p100,1992,shweal_z_KP,0.2353
p99p100,1993,shweal_z_KP,0.236
p99p100,1994,shweal_z_KP,0.2364
p99p100,1995,shweal_z_KP,0.2361
p99p100,1996,shweal_z_KP,0.2361
p99p100,1997,shweal_z_KP,0.2363
p99p100,1998,shweal_z_KP,0.2364
p99p100,1999,shweal_z_KP,0.237
p99p100,2000,shweal_z_KP,0.2382
p99p100,2001,shweal_z_KP,0.2397
p99p100,2002,shweal_z_KP,0.2451
p99p100,2003,shweal_z_KP,0.2452
p99p100,2004,shweal_z_KP,0.2454
p99p100,2005,shweal_z_KP,0.2453
p99p100,2006,shweal_z_KP,0.2447
p99p100,2007,shweal_z_KP,0.2453
p99p100,2008,shweal_z_KP,0.2456
p99p100,2009,shweal_z_KP,0.249
p99p100,2010,shweal_z_KP,0.2524
p99p100,2011,shweal_z_KP,0.2481
p99p100,2012,shweal_z_KP,0.2434
p99p100,2013,shweal_z_KP,0.2437
p99p100,2014,shweal_z_KP,0.2421
p99p100,2015,shweal_z_KP,0.2423
p99p100,2016,shweal_z_KP,0.2428
p99p100,2017,shweal_z_KP,0.2428
p99p100,2018,shweal_z_KP,0.2428
p99p100,2019,shweal_z_KP,0.2429
p99p100,2020,shweal_z_KP,0.2428
p99p100,2021,shweal_z_KP,0.2428
p99p100,2022,shweal_z_KP,0.2428
p99p100,2023,shweal_z_KP,0.2428
p99p100,2024,shweal_z_KP,0.2428
p0p50,1980,shweal_z_KP,0.0482
p0p50,1981,shweal_z_KP,0.0482
p0p50,1982,shweal_z_KP,0.0482
p0p50,1983,shweal_z_KP,0.0482
p0p50,1984,shweal_z_KP,0.0482
p0p50,1985,shweal_z_KP,0.0482
p0p50,1986,shweal_z_KP,0.0482
p0p50,1987,shweal_z_KP,0.0482
p0p50,1988,shweal_z_KP,0.0482
p0p50,1989,shweal_z_KP,0.0482
p0p50,1990,shweal_z_KP,0.0482
p0p50,1991,shweal_z_KP,0.0481
p0p50,1992,shweal_z_KP,0.0479
p0p50,1993,shweal_z_KP,0.0478
p0p50,1994,shweal_z_KP,0.0477
p0p50,1995,shweal_z_KP,0.0478
p0p50,1996,shweal_z_KP,0.0478
p0p50,1997,shweal_z_KP,0.0478
p0p50,1998,shweal_z_KP,0.0477
p0p50,1999,shweal_z_KP,0.0476
p0p50,2000,shweal_z_KP,0.0474
p0p50,2001,shweal_z_KP,0.0472
p0p50,2002,shweal_z_KP,0.0463
p0p50,2003,shweal_z_KP,0.0463
p0p50,2004,shweal_z_KP,0.0462
p0p50,2005,shweal_z_KP,0.0462
p0p50,2006,shweal_z_KP,0.0464
p0p50,2007,shweal_z_KP,0.0463
p0p50,2008,shweal_z_KP,0.0462
p0p50,2009,shweal_z_KP,0.0456
p0p50,2010,shweal_z_KP,0.0451
p0p50,2011,shweal_z_KP,0.0458
p0p50,2012,shweal_z_KP,0.0466
p0p50,2013,shweal_z_KP,0.0465
p0p50,2014,shweal_z_KP,0.0468
p0p50,2015,shweal_z_KP,0.0467
p0p50,2016,shweal_z_KP,0.0467
p0p50,2017,shweal_z_KP,0.0467
p0p50,2018,shweal_z_KP,0.0467
p0p50,2019,shweal_z_KP,0.0467
p0p50,2020,shweal_z_KP,0.0467
p0p50,2021,shweal_z_KP,0.0467
p0p50,2022,shweal_z_KP,0.0467
p0p50,2023,shweal_z_KP,0.0467
p0p50,2024,shweal_z_KP,0.0467
p99p100,1820,shweal_z_XN-MER,0.4832
p99p100,1850,shweal_z_XN-MER,0.4909
p99p100,1880,shweal_z_XN-MER,0.497
p99p100,1900,shweal_z_XN-MER,0.5015000000000001
p99p100,1910,shweal_z_XN-MER,0.5054000000000001
p99p100,1920,shweal_z_XN-MER,0.5026
p99p100,1930,shweal_z_XN-MER,0.5161
p99p100,1940,shweal_z_XN-MER,0.5172
p99p100,1950,shweal_z_XN-MER,0.4913
p99p100,1960,shweal_z_XN-MER,0.5153
p99p100,1970,shweal_z_XN-MER,0.5174
p99p100,1980,shweal_z_XN-MER,0.5239
p99p100,1981,shweal_z_XN-MER,0.5288
p99p100,1982,shweal_z_XN-MER,0.51
p99p100,1983,shweal_z_XN-MER,0.4989
p99p100,1984,shweal_z_XN-MER,0.4972
p99p100,1985,shweal_z_XN-MER,0.4826
p99p100,1986,shweal_z_XN-MER,0.4940000000000001
p99p100,1987,shweal_z_XN-MER,0.4822
p99p100,1988,shweal_z_XN-MER,0.4844
p99p100,1989,shweal_z_XN-MER,0.4809
p99p100,1990,shweal_z_XN-MER,0.4799
p99p100,1991,shweal_z_XN-MER,0.4999
p99p100,1992,shweal_z_XN-MER,0.4912
p99p100,1993,shweal_z_XN-MER,0.4825
p99p100,1994,shweal_z_XN-MER,0.4822
p99p100,1995,shweal_z_XN-MER,0.4846
p99p100,1996,shweal_z_XN-MER,0.4779
p99p100,1997,shweal_z_XN-MER,0.477
p99p100,1998,shweal_z_XN-MER,0.475
p99p100,1999,shweal_z_XN-MER,0.4667
p99p100,2000,shweal_z_XN-MER,0.4661
p99p100,2001,shweal_z_XN-MER,0.4635
p99p100,2002,shweal_z_XN-MER,0.4601
p99p100,2003,shweal_z_XN-MER,0.4565
p99p100,2004,shweal_z_XN-MER,0.451
p99p100,2005,shweal_z_XN-MER,0.4472
p99p100,2006,shweal_z_XN-MER,0.4449
p99p100,2007,shweal_z_XN-MER,0.4295
p99p100,2008,shweal_z_XN-MER,0.4257
p99p100,2009,shweal_z_XN-MER,0.4207
p99p100,2010,shweal_z_XN-MER,0.4159
p99p100,2011,shweal_z_XN-MER,0.4128
p99p100,2012,shweal_z_XN-MER,0.4106
p99p100,2013,shweal_z_XN-MER,0.4096
p99p100,2014,shweal_z_XN-MER,0.409
p99p100,2015,shweal_z_XN-MER,0.4019
p99p100,2016,shweal_z_XN-MER,0.3998
p99p100,2017,shweal_z_XN-MER,0.4056
p99p100,2018,shweal_z_XN-MER,0.4103
p99p100,2019,shweal_z_XN-MER,0.4073
p99p100,2020,shweal_z_XN-MER,0.4062
p99p100,2021,shweal_z_XN-MER,0.4012
p99p100,2022,shweal_z_XN-MER,0.4011
p99p100,2023,shweal_z_XN-MER,0.4134
p99p100,2024,shweal_z_XN-MER,0.3992
p0p50,1820,shweal_z_XN-MER,0.0181
p0p50,1850,shweal_z_XN-MER,0.0174
p0p50,1880,shweal_z_XN-MER,0.0161
p0p50,1900,shweal_z_XN-MER,0.011
p0p50,1910,shweal_z_XN-MER,0.0003
p0p50,1920,shweal_z_XN-MER,0.0008
p0p50,1930,shweal_z_XN-MER,-0.0006
p0p50,1940,shweal_z_XN-MER,-0.0024
p0p50,1950,shweal_z_XN-MER,0.0119
p0p50,1960,shweal_z_XN-MER,-0.0016
p0p50,1970,shweal_z_XN-MER,-0.0058
p0p50,1980,shweal_z_XN-MER,-0.0013
p0p50,1981,shweal_z_XN-MER,-0.0012
p0p50,1982,shweal_z_XN-MER,0.0
p0p50,1983,shweal_z_XN-MER,0.0006
p0p50,1984,shweal_z_XN-MER,0.0012
p0p50,1985,shweal_z_XN-MER,0.0018
p0p50,1986,shweal_z_XN-MER,0.0014
p0p50,1987,shweal_z_XN-MER,0.0023
p0p50,1988,shweal_z_XN-MER,0.0022
p0p50,1989,shweal_z_XN-MER,0.0027
p0p50,1990,shweal_z_XN-MER,0.003
p0p50,1991,shweal_z_XN-MER,0.001
p0p50,1992,shweal_z_XN-MER,0.0016
p0p50,1993,shweal_z_XN-MER,0.0024
p0p50,1994,shweal_z_XN-MER,0.0027
p0p50,1995,shweal_z_XN-MER,0.0025
p0p50,1996,shweal_z_XN-MER,0.003
p0p50,1997,shweal_z_XN-MER,0.0034
p0p50,1998,shweal_z_XN-MER,0.004
p0p50,1999,shweal_z_XN-MER,0.004
p0p50,2000,shweal_z_XN-MER,0.0037
p0p50,2001,shweal_z_XN-MER,0.005
p0p50,2002,shweal_z_XN-MER,0.0052
p0p50,2003,shweal_z_XN-MER,0.005
p0p50,2004,shweal_z_XN-MER,0.0056
p0p50,2005,shweal_z_XN-MER,0.0057
p0p50,2006,shweal_z_XN-MER,0.0063
p0p50,2007,shweal_z_XN-MER,0.0069
p0p50,2008,shweal_z_XN-MER,0.0079
p0p50,2009,shweal_z_XN-MER,0.0086
p0p50,2010,shweal_z_XN-MER,0.0093
p0p50,2011,shweal_z_XN-MER,0.009
p0p50,2012,shweal_z_XN-MER,0.0094
p0p50,2013,shweal_z_XN-MER,0.009
p0p50,2014,shweal_z_XN-MER,0.0096
p0p50,2015,shweal_z_XN-MER,0.0099
p0p50,2016,shweal_z_XN-MER,0.0094
p0p50,2017,shweal_z_XN-MER,0.009
p0p50,2018,shweal_z_XN-MER,0.0084
p0p50,2019,shweal_z_XN-MER,0.0087
p0p50,2020,shweal_z_XN-MER,0.0095
p0p50,2021,shweal_z_XN-MER,0.0095
p0p50,2022,shweal_z_XN-MER,0.009
p0p50,2023,shweal_z_XN-MER,0.0077
p0p50,2024,shweal_z_XN-MER,0.0089
p99p100,1820,shweal_z_XL-MER,0.4583
p99p100,1850,shweal_z_XL-MER,0.4658
p99p100,1880,shweal_z_XL-MER,0.4534
p99p100,1900,shweal_z_XL-MER,0.4609
p99p100,1910,shweal_z_XL-MER,0.4694
p99p100,1920,shweal_z_XL-MER,0.4674
p99p100,1930,shweal_z_XL-MER,0.4704
p99p100,1940,shweal_z_XL-MER,0.4891
p99p100,1950,shweal_z_XL-MER,0.4648
p99p100,1960,shweal_z_XL-MER,0.4351
p99p100,1970,shweal_z_XL-MER,0.4546
p99p100,1980,shweal_z_XL-MER,0.3625
p99p100,1981,shweal_z_XL-MER,0.3612
p99p100,1982,shweal_z_XL-MER,0.3609
p99p100,1983,shweal_z_XL-MER,0.363
p99p100,1984,shweal_z_XL-MER,0.3624
p99p100,1985,shweal_z_XL-MER,0.3637
p99p100,1986,shweal_z_XL-MER,0.3642
p99p100,1987,shweal_z_XL-MER,0.3638
p99p100,1988,shweal_z_XL-MER,0.3642
p99p100,1989,shweal_z_XL-MER,0.3631
p99p100,1990,shweal_z_XL-MER,0.3631
p99p100,1991,shweal_z_XL-MER,0.361
p99p100,1992,shweal_z_XL-MER,0.3618
p99p100,1993,shweal_z_XL-MER,0.3613
p99p100,1994,shweal_z_XL-MER,0.3621
p99p100,1995,shweal_z_XL-MER,0.3624
p99p100,1996,shweal_z_XL-MER,0.3625
p99p100,1997,shweal_z_XL-MER,0.3613
p99p100,1998,shweal_z_XL-MER,0.3627
p99p100,1999,shweal_z_XL-MER,0.3629
p99p100,2000,shweal_z_XL-MER,0.3644
p99p100,2001,shweal_z_XL-MER,0.3686
p99p100,2002,shweal_z_XL-MER,0.372
p99p100,2003,shweal_z_XL-MER,0.3824
p99p100,2004,shweal_z_XL-MER,0.3794
p99p100,2005,shweal_z_XL-MER,0.3763
p99p100,2006,shweal_z_XL-MER,0.372
p99p100,2007,shweal_z_XL-MER,0.3806
p99p100,2008,shweal_z_XL-MER,0.3732
p99p100,2009,shweal_z_XL-MER,0.3708
p99p100,2010,shweal_z_XL-MER,0.3704
p99p100,2011,shweal_z_XL-MER,0.3684
p99p100,2012,shweal_z_XL-MER,0.366
p99p100,2013,shweal_z_XL-MER,0.3671
p99p100,2014,shweal_z_XL-MER,0.3636
p99p100,2015,shweal_z_XL-MER,0.3664
p99p100,2016,shweal_z_XL-MER,0.3622
p99p100,2017,shweal_z_XL-MER,0.3642
p99p100,2018,shweal_z_XL-MER,0.3685
p99p100,2019,shweal_z_XL-MER,0.3659
p99p100,2020,shweal_z_XL-MER,0.3699
p99p100,2021,shweal_z_XL-MER,0.3747
p99p100,2022,shweal_z_XL-MER,0.3665
p99p100,2023,shweal_z_XL-MER,0.3689
p99p100,2024,shweal_z_XL-MER,0.374
p0p50,1820,shweal_z_XL-MER,0.0272
p0p50,1850,shweal_z_XL-MER,0.0247
p0p50,1880,shweal_z_XL-MER,0.026
p0p50,1900,shweal_z_XL-MER,0.0257
p0p50,1910,shweal_z_XL-MER,0.0178
p0p50,1920,shweal_z_XL-MER,0.0174
p0p50,1930,shweal_z_XL-MER,0.0156
p0p50,1940,shweal_z_XL-MER,0.0103
p0p50,1950,shweal_z_XL-MER,0.0158
p0p50,1960,shweal_z_XL-MER,0.0181
p0p50,1970,shweal_z_XL-MER,0.0173
p0p50,1980,shweal_z_XL-MER,0.0209
p0p50,1981,shweal_z_XL-MER,0.0204
p0p50,1982,shweal_z_XL-MER,0.0198
p0p50,1983,shweal_z_XL-MER,0.0206
p0p50,1984,shweal_z_XL-MER,0.0207
p0p50,1985,shweal_z_XL-MER,0.0211
p0p50,1986,shweal_z_XL-MER,0.0213
p0p50,1987,shweal_z_XL-MER,0.0211
p0p50,1988,shweal_z_XL-MER,0.021
p0p50,1989,shweal_z_XL-MER,0.0208
p0p50,1990,shweal_z_XL-MER,0.0215
p0p50,1991,shweal_z_XL-MER,0.0215
p0p50,1992,shweal_z_XL-MER,0.0213
p0p50,1993,shweal_z_XL-MER,0.0217
p0p50,1994,shweal_z_XL-MER,0.0215
p0p50,1995,shweal_z_XL-MER,0.0223
p0p50,1996,shweal_z_XL-MER,0.0222
p0p50,1997,shweal_z_XL-MER,0.0219
p0p50,1998,shweal_z_XL-MER,0.0215
p0p50,1999,shweal_z_XL-MER,0.0207
p0p50,2000,shweal_z_XL-MER,0.0206
p0p50,2001,shweal_z_XL-MER,0.0199
p0p50,2002,shweal_z_XL-MER,0.0198
p0p50,2003,shweal_z_XL-MER,0.0187
p0p50,2004,shweal_z_XL-MER,0.0194
p0p50,2005,shweal_z_XL-MER,0.0198
p0p50,2006,shweal_z_XL-MER,0.0203
p0p50,2007,shweal_z_XL-MER,0.0191
p0p50,2008,shweal_z_XL-MER,0.0202
p0p50,2009,shweal_z_XL-MER,0.0211
p0p50,2010,shweal_z_XL-MER,0.021
p0p50,2011,shweal_z_XL-MER,0.0222
p0p50,2012,shweal_z_XL-MER,0.0229
p0p50,2013,shweal_z_XL-MER,0.0216
p0p50,2014,shweal_z_XL-MER,0.0225
p0p50,2015,shweal_z_XL-MER,0.0219
p0p50,2016,shweal_z_XL-MER,0.022
p0p50,2017,shweal_z_XL-MER,0.0218
